Year,Adj_Close,Adj_High,Adj_Low,Adj_Open,Adj_Volume,CSR Strategy Score,Close,Community Score,Date,Dividend,ESG Combined Score,ESG Controversies Score,ESG Period Last Update Date,ESG Score,Emissions Score,Environment Pillar Score,Governance Pillar Score,High,Human Rights Score,Innovation Score,Instrument,Low,Management Score,Open,Period End Date,Product Responsibility Score,Resource Use Score,Shareholders Score,Social Pillar Score,Split,Volume,Workforce Score,log_ret
2014,10.167600848226467,10.338745323037665,9.943974242156632,10.146954816127572,82477.52501757175,,11.027895634920638,,,0.0,,,,,,,,11.213491666666664,,,,10.785322222222232,,11.005476190476191,,,,,,1.0000452777777777,77626.78174603175,,4.1090505627452845e-05
2015,11.199799630799,11.394440106477719,10.967346716814394,11.181352536531437,108126.5686924053,,12.017817460317461,,,0.0,,,,,,,,12.2266742063492,,,,11.768386507936517,,11.998023015873024,,,,,,1.0,102877.50793650794,,0.0009749304642939348
2016,13.005601342904123,13.23533168891363,12.734004346859566,12.982328903412375,135940.2091513578,35.1851851851851,13.940135317460314,2.68817204301075,2016-06-30,0.0,28.2120669056152,59.6774193548387,2019-08-23T00:00:00,28.2120669056152,8.06451612903225,15.7179000632511,65.9077109896782,14.186334920634918,27.4193548387096,27.9569892473118,CRESY.O,13.649031349206348,72.2222222222222,13.91519841269841,2016-06-30,10.2150537634408,11.8279569892473,68.5185185185185,7.79191276692413,1.0000307142857143,129419.05952380953,3.76344086021505,0.0008277471804651899
2017,18.42836316300032,18.69127048040466,18.082292682665262,18.402624642759623,89531.23664521909,32.3529411764705,19.562231075697206,50.9708737864077,2017-06-30,0.0017926294820717133,46.4547401484865,65.0485436893203,2019-09-27T00:00:00,46.4547401484865,10.1941747572815,17.5756710451171,84.7155255544841,19.8413310756972,26.2135922330097,30.0970873786407,CRESY.O,19.195176892430275,98.5294117647058,19.53497290836654,2017-06-30,44.1747572815534,13.1067961165048,80.8823529411764,41.2416245043073,1.0,85844.22709163347,39.3203883495145,0.0014252853755454184
2018,17.08446349875847,17.44515954334213,16.803651027562186,17.131442244059883,142864.53310628148,29.7297297297297,17.81824120603014,49.5049504950495,2018-06-30,0.0,45.287195611453,66.8316831683168,2019-09-27T00:00:00,45.287195611453,10.3960396039603,17.2830518345952,81.3912272928666,18.19442914572865,24.2574257425742,29.7029702970297,CRESY.O,17.525367839195987,93.2432432432432,17.867237688442216,2018-06-30,44.5544554455445,12.3762376237623,82.4324324324324,41.0891089108911,1.0,136981.19095477386,40.0990099009901,-0.002761777617224022
2010,5.070277777777777,5.188687037037037,4.971925925925927,5.072777777777778,279444.44444444444,,5.070277777777777,,,0.0,,,,,,,,5.188687037037037,,,,4.971925925925927,,5.072777777777778,,,,,,1.0,279444.44444444444,,0.0005555236757867925
2011,3.415456349206349,3.508991666666665,3.339628174603177,3.4293845238095217,229059.92063492062,,3.415456349206349,,,0.0,,,,,,,,3.508991666666665,,,,3.339628174603177,,3.4293845238095217,,,,,,1.0,229059.92063492062,,-0.0029311688011129044
2012,3.6217260000000016,3.7293844000000003,3.512103600000001,3.627409599999999,427097.2,,3.6217260000000016,,,0.0,,,,,,,,3.7293844000000003,,,,3.512103600000001,,3.627409599999999,,,,,,1.0,427097.2,,-0.002214245116106867
2013,3.678829365079365,3.80383015873016,3.548225396825398,3.6645436507936506,1401404.365079365,,3.678829365079365,,,0.0,,,,,,,,3.80383015873016,,,,3.548225396825398,,3.6645436507936506,,,,,,1.0,1401404.365079365,,0.006656711808250459
2014,10.930833333333334,11.28291706349206,10.574190476190482,10.94107142857143,1200597.630952381,,10.930833333333334,,,0.0,,,,,,,,11.28291706349206,,,,10.574190476190482,,10.94107142857143,,,,,,1.0,1200597.630952381,,0.0018650937668481574
2015,11.262817460317466,11.570144841269842,10.966450396825401,11.277658730158727,904658.1547619047,,11.262817460317466,,,0.0,,,,,,,,11.570144841269842,,,,10.966450396825401,,11.277658730158727,,,,,,1.0,904658.1547619047,,-0.0006510639543039844
2016,4.176646825396825,4.337322222222227,4.033860317460319,4.183452380952381,1064692.6904761905,35.8157467532467,4.176646825396825,49.3548387096774,2016-12-31,0.0,56.4837040479681,52.5806451612903,2019-09-27T00:00:00,56.4837040479681,66.7741935483871,69.1745730550284,45.6631227379178,4.337322222222227,44.8387096774193,49.3548387096774,BCRX.O,4.033860317460319,56.3108766233766,4.183452380952381,2016-12-31,9.03225806451612,91.6129032258064,23.0925324675324,53.6256247160381,1.0,1064692.6904761905,77.7419354838709,-0.001939617158322745
2017,5.748087649402393,5.922353386454181,5.580243426294824,5.760438247011948,1501998.123505976,36.2838332114118,5.748087649402393,50.8888888888888,2017-12-31,0.0,52.0684881736161,52.2222222222222,2019-09-27T00:00:00,52.0684881736161,64.2222222222222,68.1764705882352,24.6944967440967,5.922353386454181,45.5555555555555,48.8888888888888,BCRX.O,5.580243426294824,29.5720555961961,5.760438247011948,2017-12-31,8.88888888888888,91.7777777777777,4.00512070226773,60.1596244131455,1.0,1501998.123505976,91.3333333333333,-0.0010120569496002217
2018,5.854522613065323,6.005257286432163,5.706130150753766,5.852010050251253,877002.0452261306,,5.854522613065323,,,0.0,,,,,,,,6.005257286432163,,,,5.706130150753766,,5.852010050251253,,,,,,1.0,877002.0452261306,,0.001687890273506677
2010,18.545361111111113,18.80477592592593,18.239803703703704,18.51814814814815,1077070.3703703703,,18.545361111111113,,,0.0,,,,,,,,18.80477592592593,,,,18.239803703703704,,18.51814814814815,,,,,,1.0,1077070.3703703703,,-0.0008865123312579306
2011,21.11874007936509,21.477990476190474,20.739745238095242,21.095714682539697,672557.9365079365,,21.11874007936509,,,0.0,,,,,,,,21.477990476190474,,,,20.739745238095242,,21.095714682539697,,,,,,1.0,672557.9365079365,,0.0007701019757196612
2012,30.088782,30.529090000000014,29.571876400000033,30.0600424,1117074.4,,30.088782,,,0.0,,,,,,,,30.529090000000014,,,,29.571876400000033,,30.0600424,,,,,,1.0,1117074.4,,0.0006268259827858085
2013,40.8481365079365,41.347117857142855,40.265868253968264,40.7920634920635,901963.8888888889,,40.8481365079365,,,0.0,,,,,,,,41.347117857142855,,,,40.265868253968264,,40.7920634920635,,,,,,1.0,901963.8888888889,,0.002866145065913428
2014,53.819994047619055,54.55964007936507,53.114071031746064,53.906349206349184,941791.8174603175,,53.819994047619055,,,0.0,,,,,,,,54.55964007936507,,,,53.114071031746064,,53.906349206349184,,,,,,1.0,941791.8174603175,,-8.635373715902363e-05
2015,59.99386904761906,60.68763492063487,59.223190079365075,59.99559523809524,793165.1587301587,30.9241706161137,59.99386904761906,16.8367346938775,2015-12-31,0.0,26.8353201470161,58.6734693877551,2019-07-12T00:00:00,26.8353201470161,13.7755102040816,34.5738295318127,10.2245357781058,60.68763492063487,53.5714285714285,48.469387755102,ALGN.O,59.223190079365075,8.61966824644549,59.99559523809524,2015-12-31,53.0612244897959,43.3673469387755,1.27369668246445,33.6950273066973,1.0,793165.1587301587,28.0612244897959,0.0006493498934553046
2016,81.4552380952381,82.34015277777776,80.48347817460316,81.39051587301581,773898.630952381,35.8157467532467,81.4552380952381,12.7586206896551,2016-12-31,0.0,20.6211084443573,9.31034482758621,2019-07-12T00:00:00,31.9318720611285,8.62068965517241,38.4077079107505,13.3266579731743,82.34015277777776,57.5862068965517,51.3793103448275,ALGN.O,80.48347817460316,12.4391233766233,81.39051587301581,2016-12-31,58.2758620689655,57.9310344827586,1.27840909090909,41.7144244779019,1.0,773898.630952381,44.4827586206896,0.001501277832890612
2017,158.97416334661366,160.80809521912346,156.9509804780876,158.95567729083666,1018770.764940239,36.2838332114118,158.97416334661366,11.5853658536585,2017-12-31,0.0,31.5537015808161,56.4024390243902,2019-09-27T00:00:00,31.5537015808161,6.40243902439024,36.5853658536585,16.6344873901207,160.80809521912346,56.4024390243902,51.8292682926829,ALGN.O,156.9509804780876,17.6847110460863,158.95567729083666,2017-12-31,57.0121951219512,54.2682926829268,1.1521580102414,39.5525592579869,1.0,1018770.764940239,41.1585365853658,0.003337973823165827
2018,310.6131658291457,315.3719698492462,305.11195678391954,310.28753768844217,967648.6532663316,,310.6131658291457,,,0.0,,,,,,,,315.3719698492462,,,,305.11195678391954,,310.28753768844217,,,,,,1.0,967648.6532663316,,0.001792585175335844
2010,5.786111111111112,5.9546277777777785,5.640279629629629,5.824259259259259,115816.66666666667,,5.786111111111112,,,0.0,,,,,,,,5.9546277777777785,,,,5.640279629629629,,5.824259259259259,,,,,,1.0,115816.66666666667,,-0.00513242061902852
2011,7.087085317460316,7.2910349206349245,6.894296428571425,7.076805555555552,163737.6984126984,,7.087085317460316,,,0.0,,,,,,,,7.2910349206349245,,,,6.894296428571425,,7.076805555555552,,,,,,1.0,163737.6984126984,,0.0013692955814073081
2012,8.32516,8.472005200000009,8.161100399999997,8.318880400000001,62675.2,,8.32516,,,0.0,,,,,,,,8.472005200000009,,,,8.161100399999997,,8.318880400000001,,,,,,1.0,62675.2,,0.00020592782334057346
2013,11.218500000000002,11.358914285714288,11.029922619047603,11.200198809523805,45938.49206349206,,11.218500000000002,,,0.0,,,,,,,,11.358914285714288,,,,11.029922619047603,,11.200198809523805,,,,,,1.0,45938.49206349206,,0.002019112850178932
2014,12.94119047619048,13.105781349206342,12.77745158730158,12.93910436507937,56436.71428571428,,12.94119047619048,,,0.0,,,,,,,,13.105781349206342,,,,12.77745158730158,,12.93910436507937,,,,,,1.0,56436.71428571428,,-0.000399077280516742
2015,10.202103174603176,10.365318253968251,10.0351380952381,10.214087301587305,38953.305555555555,,10.202103174603176,,,0.0,,,,,,,,10.365318253968251,,,,10.0351380952381,,10.214087301587305,,,,,,1.0,38953.305555555555,,-0.0009179295849039435
2016,10.532222222222222,10.744580158730152,10.257116666666663,10.52083055555556,32682.968253968254,,10.532222222222222,,,0.0,,,,,,,,10.744580158730152,,,,10.257116666666663,,10.52083055555556,,,,,,1.0,32682.968253968254,,0.00014431604829712175
2017,10.506653386454184,10.652819123505976,10.349809960159362,10.505318326693235,59972.18326693227,,10.506653386454184,,,0.0,,,,,,,,10.652819123505976,,,,10.349809960159362,,10.505318326693235,,,,,,1.0,59972.18326693227,,0.0006773692664846991
2018,13.858165829145728,14.041715075376883,13.666352763819091,13.850324623115577,67788.54773869347,35.7356235997012,13.858165829145728,71.9849246231155,2018-03-31,0.0,37.8417108882725,61.9346733668341,2019-08-16T00:00:00,37.8417108882725,4.89949748743718,23.8804315696127,36.5742724568126,14.041715075376883,30.2763819095477,39.8241206030151,AGYS.O,13.666352763819091,14.5817774458551,13.850324623115577,2018-03-31,40.3266331658291,28.643216080402,96.8073188946975,52.3020029726095,1.0,67788.54773869347,53.894472361809,0.0011863754568153106
2010,8.274128741408516,8.374966464052953,8.166060927527957,8.264030620899645,683222.2222222222,,11.36518518518518,,,0.000925925925925926,,,,,,,,11.503703703703703,,,,11.216720370370368,,11.351296296296297,,,,,,1.0,683222.2222222222,,0.0018108265835837275
2011,8.218906888593333,8.351508956149932,8.084237013488965,8.217182664666469,956397.619047619,,11.156646825396825,,,0.0009523809523809525,,,,,,,,11.33648333333333,,,,10.974136507936509,,11.154454365079362,,,,,,1.0,956397.619047619,,0.0001599667105412686
2012,9.524163351211877,9.631999458726346,9.408926122869847,9.51848011003235,625224.8,,12.613379599999998,,,0.0013599999999999999,,,,,,,,12.756233599999996,,,,12.460598800000001,,12.605717199999996,,,,,,1.0,625224.8,,-9.215870944890092e-05
2013,11.763699564741305,11.868663515061167,11.627435734743354,11.748720319306635,927716.2698412698,,15.049999999999986,,,0.002380952380952381,,,,,,,,15.184315476190477,,,,14.875662698412702,,15.03079365079365,,,,,,1.0,927716.2698412698,,0.0020751090895321338
2014,14.062146882693328,14.222457743411256,13.898059710634714,14.065935565564248,1694211.638888889,,17.388273809523806,,,0.0023809523809523807,,,,,,,,17.586648412698416,,,,17.18532976190477,,17.39307539682538,,,,,,1.0,1694211.638888889,,-0.0003314019197669162
2015,14.297468262318935,14.439150603336781,14.143465323808256,14.302987942024641,1576221.607142857,30.9241706161137,17.067857142857143,54.7563805104408,2015-12-31,0.0024603174603174604,38.3180743559011,57.5406032482598,2019-07-20T00:00:00,38.3180743559011,50.0,42.0431281561348,42.5646802890218,17.236909920634915,34.4547563805104,27.030162412993,UMPQ.O,16.883927777777775,36.2855450236966,17.07436507936508,2015-12-31,43.0394431554524,48.3758700696055,67.0912322274881,31.1019247737001,1.0,1576221.607142857,13.1090487238979,-0.00012269805565853027
2016,13.793251868954378,13.933867461713138,13.632628759158951,13.772998133462142,1888661.0238095238,35.8157467532467,15.8305753968254,52.539404553415,2016-12-31,0.0025396825396825397,45.1922100311028,57.7057793345008,2019-07-20T00:00:00,45.1922100311028,60.3327495621716,50.4738848253837,57.3268176495635,15.992283730158729,36.6024518388791,31.4360770577933,UMPQ.O,15.645978968253972,60.8969155844155,15.807380952380957,2016-12-31,42.4693520140105,58.7565674255691,61.4650974025974,29.7081966404381,1.0,1888661.0238095238,10.7705779334501,0.0008182848205460735
2017,16.962146235671476,17.137061957744567,16.784516375576015,16.968096915384113,1512099.4741035856,36.2838332114118,18.750199203187243,50.1605136436597,2017-12-31,0.0027091633466135457,40.9175497656876,57.7849117174959,2019-07-20T00:00:00,40.9175497656876,64.1252006420545,51.2463412331224,39.7028313765934,18.94371474103586,34.6709470304975,31.2199036918138,UMPQ.O,18.55371354581673,33.302852962692,18.75675298804781,2017-12-31,41.0112359550561,57.223113964687,59.2721287490855,32.0688173987746,1.0,1512099.4741035856,18.3788121990369,0.0005488219237492233
2018,20.783046918751573,21.016150429203314,20.56823715332644,20.81237493278585,1776596.5879396985,,22.2592462311558,,,0.003065326633165829,,,,,,,,22.509001005025123,,,,22.028816582914565,,22.290452261306534,,,,,,1.0,1776596.5879396985,,-0.00020083806343853717
2010,23.42155168908787,23.61300830784978,23.15309774184737,23.36289387019206,2253198.1481481483,,37.71347222222224,,,0.004629629629629629,,,,,,,,38.02179629629629,,,,37.28095555555556,,37.6188888888889,,,,,,1.0,2253198.1481481483,,0.0016347889160650217
2011,26.981486310273088,27.36415870457937,26.556020666083036,26.96393151854526,2950017.0634920634,2.45901639344262,42.799285714285695,83.5164835164835,2011-06-30,0.0047619047619047615,30.6932985047739,9.89010989010989,2019-08-16T00:00:00,51.4964871194379,76.3736263736263,71.2184873949579,23.4076861058855,43.40601230158732,74.7252747252747,86.8131868131868,KLAC.O,42.12462976190473,36.2192622950819,42.77147936507937,2011-06-30,27.4725274725274,50.0,2.10040983606557,56.7404426559356,1.0,2950017.0634920634,51.0989010989011,0.0009921326094607615
2012,31.9039689910069,32.234055399632894,31.553267774863606,31.893788291066286,2392192.0,59.4552929085303,49.13809639999997,82.0652173913043,2012-06-30,0.006,49.9724741945574,57.6086956521739,2019-08-16T00:00:00,49.9724741945574,69.0217391304347,68.1425831202046,32.9461021346856,49.64672639999999,90.2173913043478,86.9565217391304,KLAC.O,48.59797919999999,36.0226104830421,49.12247999999998,2012-06-30,21.7391304347826,48.3695652173913,7.55395683453237,47.1984078383343,1.0,2392192.0,28.8043478260869,8.086775543199032e-05
2013,38.49355438197343,38.830196837232045,38.10438385911993,38.46519862316515,1696328.5714285714,66.6666666666666,57.449388888888905,79.5698924731182,2013-06-30,0.0067460317460317455,57.2902327025525,56.9892473118279,2019-08-16T00:00:00,57.2902327025525,72.5806451612903,69.1018342820999,53.9306060757054,57.95218690476186,85.4838709677419,86.5591397849462,KLAC.O,56.86816904761909,66.9199594731509,57.40688531746028,2013-06-30,22.0430107526881,47.8494623655914,10.4863221884498,48.8641526578827,1.0,1696328.5714285714,34.9462365591397,0.0013059578366601218
2014,49.509112539043436,49.90703278157039,49.03750825973916,49.44413072337722,1580980.0158730159,66.5334665334665,70.16573809523813,73.6842105263157,2014-06-30,0.073015873015873,32.4381092591618,14.2105263157894,2019-08-16T00:00:00,50.6656922025343,70.0,60.9752321981424,42.5967475147802,70.72572420634923,87.3684210526315,55.7894736842105,KLAC.O,69.49693928571428,43.8061938061938,70.07230158730161,2014-06-30,21.0526315789473,56.3157894736842,23.9260739260739,47.7242401779095,1.0,1580980.0158730159,35.2631578947368,0.0013231162546411537
2015,52.52821253551404,53.0688112666265,52.00521449921303,52.51323176409746,1685427.857142857,77.7843601895734,59.40561507936511,85.7142857142857,2015-06-30,0.008095238095238095,54.8359322105619,57.5892857142857,2019-10-11T00:00:00,54.8359322105619,73.6607142857142,68.172268907563,42.9851992852148,60.017571031746016,82.5892857142857,56.6964285714285,KLAC.O,58.813855555555584,43.4537914691943,59.389285714285684,2015-06-30,16.9642857142857,73.6607142857142,19.3424170616113,52.8483400402414,1.0,1685427.857142857,42.4107142857142,8.017549212328372e-05
2016,65.71098685451922,66.21181729232403,65.17123393188382,65.69529932245928,1584639.8293650793,83.4821428571428,71.86420634920631,63.28125,2016-06-30,0.008333333333333333,62.3197290990259,55.46875,2019-10-11T00:00:00,62.3197290990259,83.203125,68.9223345588235,71.9947572918884,72.41117222222222,82.421875,59.375,KLAC.O,71.27443095238101,89.6306818181818,71.84662698412697,2016-06-30,15.625,62.890625,16.7410714285714,47.6837588028169,1.0,1584639.8293650793,44.140625,0.0006225411221699041
2017,91.31087669875444,92.15183716984674,90.31084095302342,91.316606782754,1262694.8047808765,73.3723482077542,97.23231075697205,63.6986301369863,2017-06-30,0.00900398406374502,59.7873242576985,55.8219178082191,2019-10-11T00:00:00,59.7873242576985,89.3835616438356,71.5451248992747,60.7612697422859,98.12644621513942,81.1643835616438,63.6986301369863,KLAC.O,96.16840796812747,72.7688368690563,97.23796812749005,2017-06-30,17.4657534246575,59.9315068493151,20.0621799561082,47.6895620297125,1.0,1262694.8047808765,43.4931506849315,0.0012472125570555555
2018,104.58400317754464,106.0102626190632,103.17316226228249,104.6866963458252,1518172.025125628,72.1060492905153,109.07140703517582,60.6382978723404,2018-06-30,0.01050251256281407,55.6800724580109,58.5106382978723,2019-10-11T00:00:00,55.6800724580109,82.6241134751773,68.0538172715894,51.3577541350897,110.55956532663313,89.0070921985815,58.8652482269503,KLAC.O,107.59872211055286,57.5989544436146,109.17763819095484,2018-06-30,14.8936170212765,61.3475177304964,21.0791635548917,47.5427030266706,1.0,1518172.025125628,43.6170212765957,-0.0006240716627465636
2012,12.765112938409297,12.843176810271673,12.64872363809042,12.750221742560772,158226.8907563025,,12.882874789915972,,,0.0,,,,,,,,12.961658823529413,,,,12.765411764705878,,12.8678462184874,,,,,,1.0,158226.8907563025,,0.001218994153969465
2013,15.749224728878273,15.863867512929149,15.615169758012797,15.740595211681192,50242.46031746032,,15.894515873015866,,,0.0,,,,,,,,16.010216269841266,,,,15.75922420634921,,15.885806746031749,,,,,,1.0,50242.46031746032,,0.0006687832336260127
2014,15.326662668398411,15.418263654606056,15.22026799945405,15.319398334766653,76026.97619047618,,15.468055555555544,,,0.0,,,,,,,,15.560501587301586,,,,15.360679365079372,,15.46072420634921,,,,,,1.0,76026.97619047618,,0.00016288535671759612
2015,17.15314616426788,17.280187268647666,17.001433063006314,17.13282215121828,62962.666666666664,,17.311388888888896,,,0.0,,,,,,,,17.439601984126973,,,,17.15827619047618,,17.29087738095238,,,,,,1.0,62962.666666666664,,0.0007743815746581397
2016,19.21283541261307,19.38610874153524,18.991689043763106,19.182942925467216,40218.49603174603,,19.390079365079362,,,0.0,,,,,,,,19.56495119047619,,,,19.16689285714285,,19.359911111111124,,,,,,1.0,40218.49603174603,,0.0009765403775910476
2017,24.58741700882414,24.85700606755797,24.31446218747298,24.576382155148046,42095.278884462154,36.2838332114118,24.814243027888452,50.1605136436597,2017-06-30,0.0,29.3520021934124,57.7849117174959,2019-07-20T00:00:00,29.3520021934124,16.4526484751203,24.4500047209895,21.6340676604266,25.086319123505962,34.6709470304975,31.2199036918138,HTBI.O,24.53877011952191,20.6839795171909,24.803106374501994,2017-06-30,41.0112359550561,26.4044943820224,14.7951719092904,40.6777745122419,1.0,42095.278884462154,37.4799357945425,-2.3140803170306117e-05
2018,27.25367746115939,27.53769749536646,26.98235486231034,27.250816915842275,32798.68844221105,35.7356235997012,27.50510050251255,48.4,2018-06-30,0.0,29.805813592233,61.2,2019-09-20T00:00:00,29.805813592233,15.76,23.5247058823529,32.3810281712557,27.791740703517593,32.64,30.64,HTBI.O,27.23127487437185,26.1202389843166,27.5022135678392,2018-06-30,39.84,24.88,47.2180731889469,33.609014084507,1.0,32798.68844221105,23.76,0.00037769602275808346
2010,9.401218935461529,9.594575418107704,9.261989397517974,9.420261191111361,752614.8148148148,,10.711805555555557,,,0.00018518518518518518,,,,,,,,10.932125925925924,,,,10.553166666666666,,10.733518518518517,,,,,,1.0,752614.8148148148,,-0.001110631187294899
2011,9.455371340314834,9.62079380763558,9.289293660760398,9.4542499249549,594834.5238095238,,10.750605158730165,,,0.00015873015873015873,,,,,,,,10.938638492063488,,,,10.561826587301583,,10.749325396825398,,,,,,1.0,594834.5238095238,,-0.0004937565294613966
2012,10.254015244232807,10.37872385402607,10.107531391962132,10.248193969218171,415158.4,,11.610082800000002,,,0.00016,,,,,,,,11.751301199999997,,,,11.444204400000006,,11.603480000000003,,,,,,1.0,415158.4,,0.0008607314771762553
2013,12.868706192065344,13.000270182368398,12.709539719767923,12.857503037108803,314519.04761904763,,14.49379404761905,,,0.0006349206349206349,,,,,,,,14.64197658730159,,,,14.314524603174597,,14.481190476190475,,,,,,1.0,314519.04761904763,,0.0013768734092985905
2014,15.019250693503421,15.198244035065148,14.849743402106649,15.016147199523017,362841.873015873,,16.67781746031747,,,0.0012301587301587304,,,,,,,,16.87665,,,,16.48954285714286,,16.674365079365078,,,,,,1.0,362841.873015873,,-2.3632687037174127e-05
2015,16.373682798442122,16.535475091665585,16.18834686327147,16.371897777695864,417895.0396825397,30.9241706161137,17.828849206349204,76.4501160092807,2015-12-31,0.0014285714285714286,39.5171498554007,57.5406032482598,2019-07-20T00:00:00,39.5171498554007,17.9814385150812,22.3351985805923,48.0479372232149,18.00494285714287,34.4547563805104,27.030162412993,FMBI.O,17.627023809523813,56.9609004739336,17.826865079365085,2015-12-31,43.0394431554524,22.3897911832946,34.8637440758293,48.6438351687853,1.0,417895.0396825397,41.1832946635731,0.00037409291874171104
2016,17.853581196359777,18.0288037916697,17.63306253044764,17.8299980309901,417834.1031746032,35.8157467532467,19.056111111111115,77.4080560420315,2016-12-31,0.0014285714285714286,45.0486257804148,57.7057793345008,2019-07-20T00:00:00,45.0486257804148,26.1821366024518,28.3635520758215,51.3695576964019,19.243433333333332,36.6024518388791,31.4360770577933,FMBI.O,18.82037777777777,59.2735389610389,19.03095238095237,2016-12-31,42.4693520140105,27.6707530647986,39.9147727272727,55.5980365555857,1.0,417834.1031746032,55.7793345008756,0.001318901451989921
2017,22.195647870228857,22.419641311995967,21.959533905535068,22.204082045953893,763421.1474103585,36.2838332114118,23.307011952191232,75.4414125200642,2017-12-31,0.001553784860557769,44.4117051668484,57.7849117174959,2019-09-06T00:00:00,44.4117051668484,25.7624398073836,27.7358134264941,52.7168503483756,23.54217888446215,34.6709470304975,31.2199036918138,FMBI.O,23.059014342629474,68.3430870519385,23.315816733067738,2017-12-31,41.0112359550561,26.4044943820224,20.8668617410387,53.2475753396785,1.0,763421.1474103585,52.7287319422151,-0.00013150355091729523
2018,25.014460275409608,25.258487858299905,24.759145444756562,25.027937650429955,514127.08040201006,,25.868341708542705,,,0.0016582914572864321,,,,,,,,26.120714572864323,,,,25.604093467336693,,25.882160804020113,,,,,,1.0,514127.08040201006,,0.0003592506750105965
2010,4.873914251086507,4.951503726962573,4.766982512650155,4.858897151667604,135379.62962962964,,5.594259259259259,,,0.000925925925925926,,,,,,,,5.683342592592593,,,,5.471520370370371,,5.577037037037035,,,,,,1.0,135379.62962962964,,0.003151994365512773
2011,4.702412205315625,4.81508205549969,4.5777727502722625,4.708539195923401,169561.90476190476,,5.351071428571429,,,0.0003968253968253968,,,,,,,,5.479214285714281,,,,5.209251587301589,,5.3580178571428565,,,,,,1.0,169561.90476190476,,-0.0008643775420730196
2012,4.553503670056649,4.641679707937255,4.464989352990788,4.557497012082154,103690.4,,5.0781279999999995,,,0.0004,,,,,,,,5.176450800000002,,,,4.979434000000005,,5.08258,,,,,,1.0,103690.4,,0.0001729145281436777
2013,5.421563293031584,5.50076641700667,5.326942300608497,5.4121380781480255,98964.68253968254,,5.930634920634919,,,0.0003968253968253968,,,,,,,,6.017263492063489,,,,5.827096825396824,,5.920297619047617,,,,,,1.0,98964.68253968254,,0.0012912694926577573
2014,4.870165765169,4.965025527598951,4.778763061297649,4.873945350127908,102130.44444444444,,5.23799603174603,,,0.0003968253968253968,,,,,,,,5.340079365079367,,,,5.139660317460319,,5.242103174603176,,,,,,1.0,102130.44444444444,,-0.0008864030298947757
2015,4.298657977100799,4.373961421993594,4.22599221009723,4.3027729734608195,117375.54761904762,,4.534880952380955,,,0.0003968253968253968,,,,,,,,4.6142861111111175,,,,4.4582746031745994,,4.539207142857141,,,,,,1.0,117375.54761904762,,-0.001994037213357307
2016,6.456802824154595,6.584082850262289,6.316711418752576,6.4471757667240785,206463.99206349207,35.8157467532467,6.657976190476191,48.8805970149253,2016-12-31,0.0003968253968253968,30.0778418176972,63.8059701492537,2019-06-07T00:00:00,30.0778418176972,12.3134328358208,30.1799824407374,17.7802985948477,6.789196825396823,58.5820895522388,52.6119402985074,SPAR.O,6.513551190476189,5.17451298701298,6.647976190476193,2016-12-31,60.0746268656716,27.2388059701492,40.4017857142857,40.5455118772335,1.0,206463.99206349207,22.7611940298507,0.004383422993435799
2017,10.034049146138477,10.247798560276244,9.814733599384784,10.021242811733167,232771.796812749,36.2838332114118,10.227988047808765,48.6577181208053,2017-12-31,0.00039840637450199205,28.9689787562045,66.4429530201342,2019-06-07T00:00:00,28.9689787562045,11.744966442953,30.5270430319778,20.9457109621403,10.445892430278882,66.4429530201342,56.7114093959731,SPAR.O,10.004403187250992,11.2106803218727,10.21494023904382,2017-12-31,61.4093959731543,24.8322147651006,37.5091441111923,34.3699782588146,1.0,232771.796812749,6.37583892617449,0.002155744496068017
2018,15.242720441384135,15.531943623327948,14.938557365986167,15.272897888209705,234414.36180904522,,15.44552763819095,,,0.0002512562814070352,,,,,,,,15.73862361809045,,,,15.137214070351765,,15.47608040201005,,,,,,1.0,234414.36180904522,,-0.0013798197308097808
2014,12.794769687964342,13.450536800396236,12.207161168895494,12.910817236255573,3217022.9285714286,,12.994285714285715,,,0.0,,,,,,,,13.660278571428568,,,,12.397514285714283,,13.112142857142855,,,,,,1.0,3217022.9285714286,,-0.026883267181325207
2015,13.007308623631058,13.376019035826314,12.68844708051291,13.009633481921743,909918.0436507936,,13.210138888888894,,,0.0,,,,,,,,13.584598809523813,,,,12.886305158730158,,13.212499999999997,,,,,,1.0,909918.0436507936,,0.0011465527454452892
2016,16.091614110395682,16.549701452864454,15.62594421330691,16.114667327059607,2170726.3253968256,,16.342539682539684,,,0.0,,,,,,,,16.807770238095234,,,,15.869608333333334,,16.365952380952383,,,,,,1.0,2170726.3253968256,,0.0005453379971719352
2017,32.902549603468245,33.62024973587574,32.152622129609355,32.934599630206264,5345441.450199204,16.1870503597122,33.415617529880485,43.1034482758621,2017-12-31,0.0,36.8933553422514,58.6206896551724,2019-08-23T00:00:00,36.8933553422514,42.5729442970822,37.209393041036,33.5004127845264,34.144509163346605,32.7586206896551,39.1246684350132,MOMO.O,32.65399601593625,49.2805755395683,33.44816733067731,2017-12-31,5.43766578249336,29.4429708222811,1.79856115107913,39.5057346732917,1.0,5345441.450199204,54.5092838196286,0.001141806138313086
2018,38.50947501250683,39.35856235511387,37.60745676973279,38.48834718416249,4821628.391959799,,39.10997487437187,,,0.0,,,,,,,,39.97230251256282,,,,38.19389095477387,,39.08851758793971,,,,,,1.0,4821628.391959799,,0.0022123411025937573
